291	 Kullanıcı :00231 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:13:38
292	 Kullanıcı :00229 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:13:44
293	 Kullanıcı :00142 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:13:48
294	 Kullanıcı :00041 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:13:56
295	 Kullanıcı :00195 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:14:03
296	 Kullanıcı :00177 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:14:05
297	 Kullanıcı :00200 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:14:15
298	 Kullanıcı :00397 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:14:25
299	 Kullanıcı :00168 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:14:33
300	 Kullanıcı :00135 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:09
301	 Kullanıcı :00093 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:41
302	 Kullanıcı :00390 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:44
303	 Kullanıcı :00389 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:47
304	 Kullanıcı :00124 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:53
305	 Kullanıcı :00215 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:56
306	 Kullanıcı :00250 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:15:58
307	 Kullanıcı :00043 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:16:11
308	 Kullanıcı :00241 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:16:20
309	 Kullanıcı :00049 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:16:24
310	 Kullanıcı :00223 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:16:48
311	 Kullanıcı :00152 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:16:55
312	 Kullanıcı :00199 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:17:03
313	 Kullanıcı :00136 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:17:07
314	 Kullanıcı :00285 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:17:32
315	 Kullanıcı :00042 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:31
316	 Kullanıcı :00083 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:34
317	 Kullanıcı :00289 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:37
318	 Kullanıcı :00214 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:40
319	 Kullanıcı :00388 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:55
320	 Kullanıcı :00399 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:18:58
321	 Kullanıcı :00085 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:19:31
322	 Kullanıcı :00300 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:19:33
323	 Kullanıcı :00046 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:19:37
324	 Kullanıcı :00296 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:19:49
325	 Kullanıcı :00039 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:20:39
326	 Kullanıcı :00047 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:20:45
327	 Kullanıcı :00013 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:21:41
328	 Kullanıcı :00267 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:21:47
329	 Kullanıcı :00290 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:21:51
330	 Kullanıcı :00311 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:22:46
331	 Kullanıcı :00158 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:23:39
332	 Kullanıcı :00184 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:24:09
333	 Kullanıcı :00249 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:24:11
334	 Kullanıcı :00034 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:26:39
335	 Kullanıcı :00314 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:27:05
336	 Kullanıcı :00059 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:28:52
337	 Kullanıcı :00072 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:29:14
338	 Kullanıcı :00198 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:29:44
339	 Kullanıcı :00098 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:31:03
340	 Kullanıcı :00171 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:31:24
341	 Kullanıcı :00248 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:31:34
342	 Kullanıcı :00066 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:32:48
343	 Kullanıcı :00340 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:33:42
344	 Kullanıcı :00228 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:38:35
345	 Kullanıcı :00166 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:39:57
346	 Kullanıcı :00220 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:45:20
347	 Kullanıcı :00404 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:50:38
348	 Kullanıcı :00133 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:59:06
349	 Kullanıcı :00134 : 	 İşlem Tipi 0	26.05.2022 00:00:00	08:59:31
350	 Kullanıcı :00025 : 	 İşlem Tipi 0	26.05.2022 00:00:00	09:04:57
351	 Kullanıcı :00002 : 	 İşlem Tipi 0	26.05.2022 00:00:00	15:04:53
352	 Kullanıcı :00025 : 	 İşlem Tipi 0	26.05.2022 00:00:00	15:57:39
353	 Kullanıcı :00133 : 	 İşlem Tipi 0	26.05.2022 00:00:00	15:58:34
354	 Kullanıcı :00285 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:12:33
355	 Kullanıcı :00231 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:34:46
356	 Kullanıcı :00304 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:37:12
357	 Kullanıcı :00003 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:37:46
358	 Kullanıcı :00003 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:37:51
359	 Kullanıcı :00009 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:39:36
360	 Kullanıcı :00100 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:41:11
361	 Kullanıcı :00325 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:41:26
362	 Kullanıcı :00102 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:41:33
363	 Kullanıcı :00085 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:41:47
364	 Kullanıcı :00103 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:42:48
365	 Kullanıcı :00300 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:43:04
366	 Kullanıcı :00073 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:43:56
367	 Kullanıcı :00283 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:44:03
368	 Kullanıcı :00004 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:16
369	 Kullanıcı :00238 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:20
370	 Kullanıcı :00376 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:21
371	 Kullanıcı :00195 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:23
372	 Kullanıcı :00388 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:26
373	 Kullanıcı :00006 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:28
374	 Kullanıcı :00234 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:32
375	 Kullanıcı :00152 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:34
376	 Kullanıcı :00145 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:36
377	 Kullanıcı :00382 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:39
378	 Kullanıcı :00311 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:43
379	 Kullanıcı :00219 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:45
380	 Kullanıcı :00224 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:47
381	 Kullanıcı :00209 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:50
382	 Kullanıcı :00218 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:52
383	 Kullanıcı :00305 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:56
384	 Kullanıcı :00029 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:45:58
385	 Kullanıcı :00222 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:00
386	 Kullanıcı :00038 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:03
387	 Kullanıcı :00137 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:07
388	 Kullanıcı :00141 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:11
389	 Kullanıcı :00138 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:13
390	 Kullanıcı :00142 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:15
391	 Kullanıcı :00042 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:17
392	 Kullanıcı :00083 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:21
393	 Kullanıcı :00083 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:22
394	 Kullanıcı :00200 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:24
395	 Kullanıcı :00397 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:28
396	 Kullanıcı :00183 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:33
397	 Kullanıcı :00048 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:44
398	 Kullanıcı :00041 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:50
399	 Kullanıcı :00135 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:46:54
400	 Kullanıcı :00155 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:05
401	 Kullanıcı :00357 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:09
402	 Kullanıcı :00290 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:13
403	 Kullanıcı :00399 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:15
404	 Kullanıcı :00203 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:21
405	 Kullanıcı :00043 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:28
406	 Kullanıcı :00176 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:32
407	 Kullanıcı :00197 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:42
408	 Kullanıcı :00168 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:46
409	 Kullanıcı :00282 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:48
410	 Kullanıcı :00201 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:51
411	 Kullanıcı :00171 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:54
412	 Kullanıcı :00241 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:47:56
413	 Kullanıcı :00008 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:03
414	 Kullanıcı :00267 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:06
415	 Kullanıcı :00381 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:12
416	 Kullanıcı :00049 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:18
417	 Kullanıcı :00036 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:23
418	 Kullanıcı :00037 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:34
419	 Kullanıcı :00034 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:36
420	 Kullanıcı :00035 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:39
421	 Kullanıcı :00045 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:42
422	 Kullanıcı :00031 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:46
423	 Kullanıcı :00215 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:49
424	 Kullanıcı :00098 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:54
425	 Kullanıcı :00216 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:48:57
426	 Kullanıcı :00214 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:00
427	 Kullanıcı :00214 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:01
428	 Kullanıcı :00180 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:05
429	 Kullanıcı :00174 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:07
430	 Kullanıcı :00166 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:09
431	 Kullanıcı :00178 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:12
432	 Kullanıcı :00046 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:16
433	 Kullanıcı :00080 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:19
434	 Kullanıcı :00163 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:21
435	 Kullanıcı :00153 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:24
436	 Kullanıcı :00158 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:26
437	 Kullanıcı :00164 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:34
438	 Kullanıcı :00124 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:49:38
439	 Kullanıcı :00245 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:05
440	 Kullanıcı :00081 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:14
441	 Kullanıcı :00186 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:17
442	 Kullanıcı :00067 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:20
443	 Kullanıcı :00242 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:45
444	 Kullanıcı :00040 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:48
445	 Kullanıcı :00130 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:53
446	 Kullanıcı :00247 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:55
447	 Kullanıcı :00249 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:50:57
448	 Kullanıcı :00296 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:03
449	 Kullanıcı :00243 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:06
450	 Kullanıcı :00044 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:08
451	 Kullanıcı :00237 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:10
452	 Kullanıcı :00039 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:12
453	 Kullanıcı :00056 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:16
454	 Kullanıcı :00170 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:21
455	 Kullanıcı :00294 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:24
456	 Kullanıcı :00250 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:28
457	 Kullanıcı :00384 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:40
458	 Kullanıcı :00317 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:51:46
459	 Kullanıcı :00387 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:03
460	 Kullanıcı :00248 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:09
461	 Kullanıcı :00211 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:10
462	 Kullanıcı :00119 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:12
463	 Kullanıcı :00177 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:16
464	 Kullanıcı :00246 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:22
465	 Kullanıcı :00151 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:25
466	 Kullanıcı :00122 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:32
467	 Kullanıcı :00076 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:35
468	 Kullanıcı :00159 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:42
469	 Kullanıcı :00099 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:46
470	 Kullanıcı :00199 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:49
471	 Kullanıcı :00136 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:51
472	 Kullanıcı :00344 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:53
473	 Kullanıcı :00092 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:52:57
474	 Kullanıcı :00227 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:11
475	 Kullanıcı :00228 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:15
476	 Kullanıcı :00229 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:18
477	 Kullanıcı :00400 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:27
478	 Kullanıcı :00400 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:28
479	 Kullanıcı :00047 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:31
480	 Kullanıcı :00030 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:35
481	 Kullanıcı :00079 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:39
482	 Kullanıcı :00072 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:42
483	 Kullanıcı :00013 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:53:49
484	 Kullanıcı :00351 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:54:40
485	 Kullanıcı :00223 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:55:01
486	 Kullanıcı :00322 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:08
487	 Kullanıcı :00303 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:14
488	 Kullanıcı :00287 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:20
489	 Kullanıcı :00389 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:25
490	 Kullanıcı :00233 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:30
491	 Kullanıcı :00390 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:31
492	 Kullanıcı :00126 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:34
493	 Kullanıcı :00340 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:38
494	 Kullanıcı :00011 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:56:40
495	 Kullanıcı :00190 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:04
496	 Kullanıcı :00398 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:06
497	 Kullanıcı :00087 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:08
498	 Kullanıcı :00055 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:09
499	 Kullanıcı :00090 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:11
500	 Kullanıcı :00084 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:14
501	 Kullanıcı :00314 : 	 İşlem Tipi 0	26.05.2022 00:00:00	16:58:52
502	 Kullanıcı :00207 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:00:05
503	 Kullanıcı :00402 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:00:19
504	 Kullanıcı :00182 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:00:37
505	 Kullanıcı :00336 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:05:13
506	 Kullanıcı :00253 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:05:55
507	 Kullanıcı :00346 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:06:00
508	 Kullanıcı :00131 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:06:04
509	 Kullanıcı :00401 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:09:14
510	 Kullanıcı :00028 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:09:24
511	 Kullanıcı :00345 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:32:29
512	 Kullanıcı :00123 : 	 İşlem Tipi 0	26.05.2022 00:00:00	17:39:05
513	 Kullanıcı :00054 : 	 İşlem Tipi 0	26.05.2022 00:00:00	19:45:06
514	 Kullanıcı :00050 : 	 İşlem Tipi 0	26.05.2022 00:00:00	19:45:21
